

Wavelength [microns]  Re(m)       Im(m)
      8.43074     0.096640840      1.05894
      8.43394     0.096813381      1.06701
      8.43714     0.097021863      1.07514
      8.44034     0.097267598      1.08335
      8.44354     0.097553045      1.09163
      8.44674     0.097880602      1.09998
      8.44995     0.098253183      1.10842
      8.45315     0.098673292      1.11694
      8.45635     0.099145144      1.12555
      8.45955     0.099671587      1.13426
      8.46275      0.10025711      1.14307
      8.46595      0.10090601      1.15198
      8.46915      0.10162410      1.16101
      8.47235      0.10241605      1.17015
      8.47555      0.10328909      1.17943
      8.47875      0.10425005      1.18883
      8.48195      0.10530671      1.19838
      8.48515      0.10646855      1.20807
      8.48835      0.10774571      1.21793
      8.49155      0.10914970      1.22797
      8.49475      0.11069294      1.23818
      8.49795      0.11239170      1.24858
      8.50115      0.11426277      1.25920
      8.50435      0.11632551      1.27004
      8.50755      0.11860260      1.28111
      8.51075      0.12111885      1.29243
      8.51395      0.12390660      1.30403
      8.51715      0.12699842      1.31591
      8.52035      0.13043645      1.32810
      8.52355      0.13426559      1.34061
      8.52675      0.13854523      1.35348
      8.52995      0.14333716      1.36670
      8.53315      0.14872232      1.38033
      8.53635      0.15478708      1.39435
      8.53955      0.16163842      1.40878
      8.54275      0.16941424      1.42365
      8.54595      0.17825978      1.43894
      8.54916      0.18835762      1.45464
      8.55235      0.19992627      1.47071
      8.55556      0.21322913      1.48707
      8.55876      0.22856100      1.50361
      8.56196      0.24627654      1.52012
      8.56516      0.26677501      1.53631
      8.56836      0.29049000      1.55173
      8.57156      0.31787315      1.56576
      8.57476      0.34931824      1.57749
      8.57796      0.38507611      1.58570
      8.58116      0.42509475      1.58886
      8.58436      0.46879730      1.58508
      8.58756      0.51475334      1.57237
      8.59076      0.56057835      1.54903
      8.59396      0.60284543      1.51417
      8.59716      0.63756335      1.46840
      8.60036      0.66099447      1.41410
      8.60356      0.67059356      1.35517
      8.60676      0.66566479      1.29623
      8.60996      0.64739352      1.24162
      8.61316      0.61831027      1.19458
      8.61636      0.58162993      1.15706
      8.61956      0.54055613      1.12965
      8.62276      0.49797511      1.11201
      8.62596      0.45610708      1.10306
      8.62916      0.41651785      1.10139
      8.63236      0.38014984      1.10549
      8.63556      0.34745139      1.11394
      8.63876      0.31848171      1.12550
      8.64196      0.29305449      1.13919
      8.64516      0.27087420      1.15424
      8.64837      0.25157717      1.17011
      8.65157      0.23480427      1.18638
      8.65477      0.22021674      1.20278
      8.65797      0.20750374      1.21913
      8.66117      0.19640259      1.23530
      8.66437      0.18667884      1.25122
      8.66757      0.17814320      1.26684
      8.67077      0.17061919      1.28215
      8.67397      0.16397274      1.29713
      8.67717      0.15808271      1.31179
      8.68037      0.15285094      1.32615
      8.68357      0.14818995      1.34020
      8.68677      0.14402786      1.35397
      8.68997      0.14030208      1.36749
      8.69317      0.13696203      1.38075
      8.69637      0.13396226      1.39379
      8.69957      0.13126209      1.40662
      8.70277      0.12883087      1.41924
      8.70597      0.12663770      1.43170
      8.70917      0.12465908      1.44398
      8.71237      0.12287285      1.45612
      8.71557      0.12126000      1.46811
      8.71877      0.11980366      1.47998
      8.72197      0.11848897      1.49173
      8.72517      0.11730392      1.50338
      8.72837      0.11623658      1.51493
      8.73157      0.11527678      1.52641
      8.73477      0.11441629      1.53780
      8.73797      0.11364687      1.54912
      8.74117      0.11296142      1.56038
      8.74437      0.11235350      1.57159
      8.74757      0.11181801      1.58275
      8.75078      0.11134954      1.59387
      8.75397      0.11094358      1.60495
      8.75718      0.11059652      1.61600
      8.76038      0.11030402      1.62703
      8.76358      0.11006329      1.63804
      8.76678      0.10987087      1.64904
      8.76998      0.10972431      1.66002
      8.77318      0.10962213      1.67099
      8.77638      0.10956013      1.68197
      8.77958      0.10953782      1.69295
      8.78278      0.10955360      1.70392
      8.78598      0.10960528      1.71490
      8.78918      0.10969062      1.72591
      8.79238      0.10980956      1.73693
      8.79558      0.10996035      1.74796
      8.79878      0.11014179      1.75902
      8.80198      0.11035318      1.77010
      8.80518      0.11059382      1.78120
      8.80838      0.11086189      1.79234
      8.81158      0.11115774      1.80351
      8.81478      0.11148007      1.81472
      8.81798      0.11182866      1.82596
      8.82118      0.11220327      1.83724
      8.82438      0.11260310      1.84856
      8.82758      0.11302736      1.85994
      8.83078      0.11347576      1.87135
      8.83398      0.11394909      1.88282
      8.83718      0.11444598      1.89433
      8.84038      0.11496665      1.90591
      8.84358      0.11551077      1.91754
      8.84678      0.11607802      1.92923
      8.84999      0.11666857      1.94099
      8.85319      0.11728308      1.95280
      8.85639      0.11792018      1.96468
      8.85959      0.11858099      1.97663
      8.86279      0.11926463      1.98865
      8.86599      0.11997221      2.00074
      8.86919      0.12070328      2.01289
      8.87239      0.12145744      2.02514
      8.87559      0.12223524      2.03747
      8.87879      0.12303816      2.04986
      8.88199      0.12386378      2.06236
      8.88519      0.12471452      2.07493
      8.88839      0.12558989      2.08759
      8.89159      0.12649029      2.10034
      8.89479      0.12741615      2.11319
      8.89799      0.12836690      2.12614
      8.90119      0.12934478      2.13916
      8.90439      0.13034824      2.15231
      8.90759      0.13137852      2.16555
      8.91079      0.13243678      2.17890
      8.91399      0.13352148      2.19237
      8.91719      0.13463554      2.20593
      8.92039      0.13577907      2.21960
      8.92359      0.13695136      2.23340
      8.92679      0.13815339      2.24731
      8.92999      0.13938612      2.26135
      8.93319      0.14064959      2.27553
      8.93639      0.14194630      2.28981
      8.93959      0.14327456      2.30425
      8.94279      0.14463678      2.31880
      8.94599      0.14603284      2.33349
      8.94919      0.14746417      2.34833
      8.95240      0.14893219      2.36330
      8.95560      0.15043660      2.37843
      8.95880      0.15197788      2.39371
      8.96200      0.15355960      2.40913
      8.96520      0.15518051      2.42472
      8.96840      0.15684244      2.44047
      8.97160      0.15854710      2.45639
      8.97480      0.16029315      2.47247
      8.97800      0.16208510      2.48873
      8.98120      0.16392294      2.50517
      8.98440      0.16580653      2.52179
      8.98760      0.16774006      2.53859
      8.99080      0.16972321      2.55559
      8.99400      0.17175774      2.57279
      8.99720      0.17384528      2.59019
      9.00040      0.17598864      2.60778
      9.00360      0.17818788      2.62559
      9.00680      0.18044487      2.64362
      9.01000      0.18276270      2.66187
      9.01320      0.18514296      2.68034
      9.01640      0.18758772      2.69906
      9.01960      0.19009949      2.71801
      9.02280      0.19268063      2.73721
      9.02600      0.19533265      2.75665
      9.02920      0.19805869      2.77636
      9.03240      0.20086172      2.79633
      9.03560      0.20374204      2.81657
      9.03880      0.20670739      2.83711
      9.04200      0.20975643      2.85791
      9.04520      0.21289511      2.87902
      9.04840      0.21612500      2.90044
      9.05161      0.21945187      2.92215
      9.05481      0.22287780      2.94421
      9.05801      0.22640671      2.96659
      9.06121      0.23004317      2.98930
      9.06441      0.23379138      3.01237
      9.06761      0.23765707      3.03581
      9.07081      0.24164249      3.05960
      9.07401      0.24575637      3.08377
      9.07721      0.25000095      3.10835
      9.08041      0.25438374      3.13333
      9.08361      0.25891066      3.15872
      9.08681      0.26358777      3.18456
      9.09001      0.26842237      3.21083
      9.09321      0.27342007      3.23756
      9.09641      0.27859089      3.26476
      9.09961      0.28393880      3.29246
      9.10281      0.28947955      3.32066
      9.10601      0.29521760      3.34938
      9.10921      0.30116227      3.37865
      9.11241      0.30732408      3.40846
      9.11561      0.31371757      3.43888
      9.11881      0.32034972      3.46987
      9.12201      0.32723442      3.50147
      9.12521      0.33438888      3.53373
      9.12841      0.34181851      3.56664
      9.13161      0.34955141      3.60024
      9.13481      0.35759392      3.63457
      9.13801      0.36596867      3.66963
      9.14121      0.37469023      3.70545
      9.14441      0.38378409      3.74208
      9.14762      0.39326864      3.77954
      9.15082      0.40316778      3.81786
      9.15402      0.41350704      3.85707
      9.15722      0.42430937      3.89720
      9.16042      0.43561584      3.93832
      9.16362      0.44744736      3.98044
      9.16682      0.45985052      4.02364
      9.17002      0.47284889      4.06793
      9.17322      0.48649085      4.11337
      9.17642      0.50081664      4.15998
      9.17962      0.51587558      4.20784
      9.18282      0.53172821      4.25704
      9.18602      0.54841006      4.30756
      9.18922      0.56601804      4.35956
      9.19242      0.58459157      4.41301
      9.19562      0.60422552      4.46806
      9.19882      0.62499464      4.52475
      9.20202      0.64698869      4.58315
      9.20522      0.67031038      4.64334
      9.20842      0.69507104      4.70543
      9.21162      0.72139156      4.76950
      9.21482      0.74941295      4.83563
      9.21802      0.77930057      4.90399
      9.22122      0.81120312      4.97461
      9.22442      0.84533542      5.04768
      9.22762      0.88189107      5.12326
      9.23082      0.92110711      5.20148
      9.23402      0.96326989      5.28251
      9.23722       1.0086491      5.36641
      9.24042       1.0576344      5.45340
      9.24362       1.1105418      5.54351
      9.24682       1.1679002      5.63701
      9.25002       1.2301385      5.73391
      9.25323       1.2978593      5.83440
      9.25643       1.3716758      5.93852
      9.25963       1.4523307      6.04635
      9.26283       1.5406455      6.15790
      9.26603       1.6376030      6.27318
      9.26923       1.7443118      6.39210
      9.27243       1.8619081      6.51432
      9.27563       1.9919845      6.63967
      9.27883       2.1359546      6.76740
      9.28203       2.2957544      6.89681
      9.28523       2.4731722      7.02657
      9.28843       2.6704650      7.15511
      9.29163       2.8898122      7.28015
      9.29483       3.1334143      7.39868
      9.29803       3.4033818      7.50682
      9.30123       3.7013638      7.59960
      9.30443       4.0284142      7.67097
      9.30763       4.3837490      7.71356
      9.31083       4.7652097      7.71924
      9.31403       5.1674600      7.67947
      9.31723       5.5825534      7.58632
      9.32043       5.9991193      7.43378
      9.32363       6.4033341      7.21921
      9.32683       6.7799950      6.94467
      9.33003       7.1149173      6.61720
      9.33323       7.3970366      6.24794
      9.33643       7.6190410      5.85184
      9.33963       7.7795191      5.44339
      9.34283       7.8811088      5.03656
      9.34604       7.9298978      4.64260
      9.34924       7.9338326      4.26907
      9.35244       7.9013457      3.92121
      9.35564       7.8405070      3.60125
      9.35884       7.7584348      3.30952
      9.36204       7.6611571      3.04527
      9.36524       7.5535054      2.80678
      9.36844       7.4393363      2.59210
      9.37164       7.3215876      2.39902
      9.37484       7.2024469      2.22532
      9.37804       7.0835228      2.06889
      9.38124       6.9660673      1.92793
      9.38444       6.8508344      1.80060
      9.38764       6.7384629      1.68542
      9.39084       6.6292143      1.58092
      9.39404       6.5233836      1.48595
      9.39724       6.4210668      1.39942
      9.40044       6.3223176      1.32043
      9.40364       6.2270832      1.24813
      9.40684       6.1353350      1.18181
      9.41004       6.0469956      1.12087
      9.41324       5.9619164      1.06471
      9.41644       5.8800058      1.01288
      9.41964       5.8011146     0.964916
      9.42284       5.7251277     0.920463
      9.42604       5.6519184     0.879182
      9.42924       5.5813723     0.840785
      9.43244       5.5133548     0.805001
      9.43564       5.4477367     0.771591
      9.43884       5.3844562     0.740373
      9.44204       5.3233504     0.711133
      9.44524       5.2643161     0.683705
      9.44844       5.2072740     0.657949
      9.45164       5.1521111     0.633720
      9.45485       5.0987477     0.610903
      9.45805       5.0471077     0.589391
      9.46125       4.9970946     0.569078
      9.46445       4.9486489     0.549880
      9.46765       4.9016829     0.531709
      9.47085       4.8561687     0.514507
      9.47405       4.8119884     0.498184
      9.47725       4.7691178     0.482694
      9.48045       4.7274604     0.467964
      9.48365       4.6870084     0.453960
      9.48685       4.6476917     0.440628
      9.49005       4.6094623     0.427924
      9.49325       4.5722556     0.415802
      9.49645       4.5360837     0.404243
      9.49965       4.5008516     0.393196
      9.50285       4.4665380     0.382635
      9.50605       4.4331126     0.372532
      9.50925       4.4005189     0.362855
      9.51245       4.3687558     0.353588
      9.51565       4.3377662     0.344700
      9.51885       4.3075404     0.336176
      9.52205       4.2780304     0.327990
      9.52525       4.2492280     0.320130
      9.52845       4.2210999     0.312575
      9.53165       4.1936150     0.305307
      9.53485       4.1667609     0.298315
      9.53805       4.1405015     0.291580
      9.54125       4.1148291     0.285093
      9.54445       4.0897069     0.278838
      9.54766       4.0651498     0.272811
      9.55086       4.0411015     0.266992
      9.55406       4.0175767     0.261378
      9.55726       3.9945238     0.255953
      9.56046       3.9719574     0.250714
      9.56366       3.9498508     0.245649
      9.56686       3.9281828     0.240750
      9.57006       3.9069533     0.236012
      9.57326       3.8861349     0.231424
      9.57646       3.8657219     0.226983
      9.57966       3.8457015     0.222681
      9.58286       3.8260698     0.218513
      9.58606       3.8068006     0.214472
      9.58926       3.7878940     0.210554
      9.59246       3.7693324     0.206753
      9.59566       3.7511091     0.203064
      9.59886       3.7332091     0.199482
      9.60206       3.7156284     0.196004
      9.60526       3.6983645     0.192626
      9.60846       3.6813970     0.189343
      9.61166       3.6647291     0.186153
      9.61486       3.6483443     0.183051
      9.61806       3.6322343     0.180034
      9.62126       3.6163957     0.177098
      9.62446       3.6008208     0.174241
      9.62766       3.5854974     0.171460
      9.63086       3.5704212     0.168751
      9.63406       3.5555973     0.166114
      9.63726       3.5410058     0.163544
      9.64046       3.5266509     0.161041
      9.64366       3.5125124     0.158599
      9.64686       3.4985967     0.156219
      9.65006       3.4849031     0.153899
      9.65326       3.4714077     0.151634
      9.65647       3.4581192     0.149425
      9.65967       3.4450283     0.147269
      9.66287       3.4321399     0.145166
      9.66607       3.4194353     0.143111
      9.66927       3.4069166     0.141105
      9.67247       3.3945799     0.139145
      9.67567       3.3824172     0.137230
      9.67887       3.3704369     0.135360
      9.68207       3.3586135     0.133530
      9.68527       3.3469627     0.131743
      9.68847       3.3354723     0.129995
      9.69167       3.3241351     0.128284
      9.69487       3.3129592     0.126613
      9.69807       3.3019340     0.124977
      9.70127       3.2910535     0.123376
      9.70447       3.2803230     0.121809
      9.70767       3.2697310     0.120276
      9.71087       3.2592790     0.118774
      9.71407       3.2489622     0.117304
      9.71727       3.2387776     0.115864
      9.72047       3.2287226     0.114453
      9.72367       3.2187963     0.113072
      9.72687       3.2089963     0.111718
      9.73007       3.1993237     0.110391
      9.73327       3.1897652     0.109091
      9.73647       3.1803269     0.107816
      9.73967       3.1710074     0.106566
      9.74287       3.1617966     0.105340
      9.74607       3.1526983     0.104138
      9.74928       3.1437066     0.102959
      9.75248       3.1348245     0.101802
      9.75568       3.1260467     0.100667
      9.75888       3.1173744    0.0995534
      9.76208       3.1088009    0.0984602
      9.76528       3.1003273    0.0973874
      9.76848       3.0919502    0.0963340
      9.77168       3.0836692    0.0952999
      9.77488       3.0754800    0.0942841
      9.77808       3.0673847    0.0932869
      9.78128       3.0593812    0.0923074
      9.78448       3.0514650    0.0913452
      9.78768       3.0436370    0.0903999
      9.79088       3.0358958    0.0894713
      9.79408       3.0282404    0.0885589
      9.79728       3.0206625    0.0876616
      9.80048       3.0131683    0.0867800
      9.80368       3.0057554    0.0859134
      9.80688       2.9984195    0.0850613
      9.81008       2.9911597    0.0842234
      9.81328       2.9839787    0.0833997
      9.81648       2.9768736    0.0825899
      9.81968       2.9698370    0.0817927
      9.82288       2.9628785    0.0810093
      9.82608       2.9559886    0.0802383
      9.82928       2.9491687    0.0794798
      9.83248       2.9424150    0.0787332
      9.83568       2.9357312    0.0779987
      9.83888       2.9291141    0.0772760
      9.84208       2.9225626    0.0765646
      9.84528       2.9160755    0.0758643
      9.84848       2.9096532    0.0751751
      9.85168       2.9032946    0.0744967
      9.85489       2.8969920    0.0738282
      9.85809       2.8907537    0.0731703
      9.86129       2.8845739    0.0725223
      9.86449       2.8784535    0.0718841
      9.86769       2.8723893    0.0712554
      9.87089       2.8663824    0.0706362
      9.87409       2.8604355    0.0700265
      9.87729       2.8545415    0.0694256
      9.88049       2.8487010    0.0688335
      9.88369       2.8429148    0.0682502
      9.88689       2.8371811    0.0676752
      9.89009       2.8314979    0.0671084
      9.89329       2.8258674    0.0665500
      9.89649       2.8202882    0.0659996
      9.89969       2.8147578    0.0654569
      9.90289       2.8092773    0.0649220
      9.90609       2.8038449    0.0643946
      9.90929       2.7984617    0.0638747
      9.91249       2.7931223    0.0633618
      9.91569       2.7878315    0.0628562
      9.91889       2.7825861    0.0623576
      9.92209       2.7773852    0.0618657
      9.92529       2.7722275    0.0613805
      9.92849       2.7671154    0.0609020
      9.93169       2.7620487    0.0604301
      9.93489       2.7570221    0.0599644
      9.93809       2.7520375    0.0595049
      9.94129       2.7470949    0.0590516
      9.94449       2.7421927    0.0586042
      9.94769       2.7373295    0.0581626
      9.95090       2.7325079    0.0577269
      9.95410       2.7277262    0.0572970
      9.95730       2.7229826    0.0568726
      9.96050       2.7182772    0.0564537
      9.96370       2.7136097    0.0560402
      9.96690       2.7089813    0.0556322
      9.97010       2.7043855    0.0552289
      9.97330       2.6998284    0.0548311
      9.97650       2.6953073    0.0544382
      9.97970       2.6908216    0.0540503
      9.98290       2.6863708    0.0536672
      9.98610       2.6819534    0.0532888
      9.98930       2.6775723    0.0529153
      9.99250       2.6732235    0.0525463
      9.99570       2.6689081    0.0521818
      9.99890       2.6646259    0.0518219
      10.0021       2.6603754    0.0514662
      10.0053       2.6561573    0.0511149
      10.0085       2.6519692    0.0507677
      10.0117       2.6478133    0.0504248
      10.0149       2.6436884    0.0500860
      10.0181       2.6395943    0.0497512
      10.0213       2.6355307    0.0494205
      10.0245       2.6314974    0.0490937
      10.0277       2.6274924    0.0487707
      10.0309       2.6235154    0.0484513
      10.0341       2.6195676    0.0481357
      10.0373       2.6156483    0.0478239
      10.0405       2.6117575    0.0475156
      10.0437       2.6078928    0.0472108
      10.0469       2.6040583    0.0469097
      10.0501       2.6002495    0.0466119
      10.0533       2.5964673    0.0463176
      10.0565       2.5927105    0.0460265
      10.0597       2.5889816    0.0457388
      10.0629       2.5852771    0.0454542
      10.0661       2.5815973    0.0451728
      10.0693       2.5779440    0.0448946
      10.0725       2.5743155    0.0446194
      10.0757       2.5707119    0.0443474
      10.0789       2.5671318    0.0440783
      10.0821       2.5635779    0.0438123
      10.0853       2.5600467    0.0435491
      10.0885       2.5565374    0.0432886
      10.0917       2.5530522    0.0430311
      10.0949       2.5495908    0.0427764
      10.0981       2.5461519    0.0425244
      10.1013       2.5427339    0.0422750
      10.1045       2.5393412    0.0420285
      10.1077       2.5359690    0.0417845
      10.1109       2.5326190    0.0415431
      10.1141       2.5292900    0.0413043
      10.1173       2.5259824    0.0410679
      10.1205       2.5226958    0.0408341
      10.1237       2.5194292    0.0406026
      10.1269       2.5161848    0.0403736
      10.1301       2.5129604    0.0401470
      10.1333       2.5097561    0.0399228
      10.1365       2.5065715    0.0397008
      10.1397       2.5034087    0.0394812
      10.1429       2.5002632    0.0392638
      10.1461       2.4971371    0.0390485
      10.1493       2.4940307    0.0388355
      10.1525       2.4909427    0.0386247
      10.1557       2.4878745    0.0384160
      10.1589       2.4848232    0.0382093
      10.1621       2.4817929    0.0380048
      10.1653       2.4787791    0.0378023
      10.1685       2.4757836    0.0376018
      10.1717       2.4728060    0.0374034
      10.1749       2.4698462    0.0372068
      10.1781       2.4669037    0.0370123
      10.1813       2.4639773    0.0368195
      10.1845       2.4610693    0.0366288
      10.1877       2.4581778    0.0364399
      10.1909       2.4553049    0.0362529
      10.1941       2.4524460    0.0360676
      10.1973       2.4496059    0.0358842
      10.2005       2.4467807    0.0357026
      10.2037       2.4439709    0.0355226
      10.2069       2.4411776    0.0353444
      10.2101       2.4384007    0.0351679
      10.2133       2.4356394    0.0349931
      10.2165       2.4328921    0.0348199
      10.2197       2.4301624    0.0346485
      10.2229       2.4274466    0.0344786
      10.2261       2.4247463    0.0343104
      10.2293       2.4220605    0.0341437
      10.2325       2.4193900    0.0339786
      10.2357       2.4167337    0.0338150
      10.2389       2.4140911    0.0336529
      10.2421       2.4114635    0.0334923
      10.2453       2.4088504    0.0333333
      10.2485       2.4062521    0.0331758
      10.2517       2.4036663    0.0330196
      10.2549       2.4010952    0.0328649
      10.2581       2.3985381    0.0327117
      10.2613       2.3959930    0.0325598
      10.2645       2.3934622    0.0324093
      10.2677       2.3909447    0.0322602
      10.2709       2.3884406    0.0321124
      10.2741       2.3859491    0.0319660
      10.2773       2.3834715    0.0318209
      10.2805       2.3810055    0.0316771
      10.2837       2.3785529    0.0315347
      10.2869       2.3761122    0.0313934
      10.2901       2.3736849    0.0312535
      10.2933       2.3712695    0.0311148
      10.2965       2.3688653    0.0309773
      10.2997       2.3664744    0.0308410
      10.3029       2.3640950    0.0307060
      10.3061       2.3617284    0.0305722
      10.3093       2.3593726    0.0304395
      10.3125       2.3570287    0.0303080
      10.3157       2.3546972    0.0301777
      10.3189       2.3523755    0.0300484
      10.3221       2.3500667    0.0299204
      10.3253       2.3477683    0.0297934
      10.3285       2.3454814    0.0296676
      10.3317       2.3432057    0.0295428
      10.3349       2.3409407    0.0294191
      10.3381       2.3386869    0.0292965
      10.3413       2.3364437    0.0291750
      10.3445       2.3342106    0.0290545
      10.3477       2.3319890    0.0289350
      10.3509       2.3297780    0.0288166
      10.3541       2.3275764    0.0286991
      10.3573       2.3253851    0.0285826
      10.3605       2.3232045    0.0284672
      10.3637       2.3210354    0.0283528
      10.3669       2.3188741    0.0282393
      10.3701       2.3167233    0.0281268
      10.3733       2.3145840    0.0280152
      10.3765       2.3124533    0.0279046
      10.3797       2.3103316    0.0277949
      10.3829       2.3082204    0.0276861
      10.3861       2.3061185    0.0275783
      10.3893       2.3040257    0.0274713
      10.3925       2.3019428    0.0273652
      10.3957       2.2998691    0.0272601
      10.3989       2.2978046    0.0271558
      10.4021       2.2957494    0.0270523
      10.4053       2.2937028    0.0269498
      10.4085       2.2916656    0.0268481
      10.4117       2.2896373    0.0267472
      10.4149       2.2876172    0.0266471
      10.4181       2.2856061    0.0265479
      10.4213       2.2836049    0.0264495
      10.4245       2.2816105    0.0263519
      10.4277       2.2796254    0.0262551
      10.4309       2.2776494    0.0261592
      10.4341       2.2756815    0.0260640
      10.4373       2.2737210    0.0259696
      10.4405       2.2717695    0.0258759
      10.4437       2.2698259    0.0257830
      10.4469       2.2678905    0.0256909
      10.4501       2.2659631    0.0255995
      10.4533       2.2640443    0.0255089
      10.4565       2.2621331    0.0254190
      10.4597       2.2602293    0.0253299
      10.4629       2.2583339    0.0252414
      10.4661       2.2564459    0.0251537
      10.4693       2.2545657    0.0250667
      10.4725       2.2526925    0.0249804
      10.4757       2.2508268    0.0248948
      10.4789       2.2489696    0.0248099
      10.4821       2.2471197    0.0247256
      10.4853       2.2452762    0.0246421
      10.4885       2.2434413    0.0245592
      10.4917       2.2416129    0.0244770
      10.4949       2.2397914    0.0243955
      10.4981       2.2379770    0.0243146
      10.5014       2.2361698    0.0242343
      10.5046       2.2343698    0.0241547
      10.5078       2.2325759    0.0240757
      10.5110       2.2307904    0.0239974
      10.5142       2.2290111    0.0239197
      10.5174       2.2272384    0.0238426
      10.5206       2.2254727    0.0237662
      10.5238       2.2237132    0.0236903
      10.5270       2.2219605    0.0236151
      10.5302       2.2202137    0.0235404
      10.5334       2.2184744    0.0234664
      10.5366       2.2167413    0.0233929
      10.5398       2.2150152    0.0233201
      10.5430       2.2132943    0.0232478
      10.5462       2.2115808    0.0231761
      10.5494       2.2098730    0.0231049
      10.5526       2.2081707    0.0230343
      10.5558       2.2064750    0.0229643
      10.5590       2.2047858    0.0228949
      10.5622       2.2031024    0.0228260
      10.5654       2.2014246    0.0227576
      10.5686       2.1997538    0.0226898
      10.5718       2.1980882    0.0226226
      10.5750       2.1964288    0.0225559
      10.5782       2.1947751    0.0224897
      10.5814       2.1931267    0.0224240
      10.5846       2.1914847    0.0223589
      10.5878       2.1898470    0.0222942
      10.5910       2.1882164    0.0222302
      10.5942       2.1865907    0.0221666
      10.5974       2.1849716    0.0221035
      10.6006       2.1833568    0.0220409
      10.6038       2.1817482    0.0219789
      10.6070       2.1801448    0.0219173
      10.6102       2.1785460    0.0218562
      10.6134       2.1769531    0.0217956
      10.6166       2.1753657    0.0217355
      10.6198       2.1737833    0.0216758
      10.6230       2.1722062    0.0216167
      10.6262       2.1706340    0.0215580
      10.6294       2.1690671    0.0214998
      10.6326       2.1675053    0.0214421
      10.6358       2.1659489    0.0213849
      10.6390       2.1643970    0.0213281
      10.6422       2.1628504    0.0212717
      10.6454       2.1613081    0.0212158
      10.6486       2.1597705    0.0211604
      10.6518       2.1582384    0.0211054
      10.6550       2.1567116    0.0210509
      10.6582       2.1551883    0.0209968
      10.6614       2.1536710    0.0209432
      10.6646       2.1521573    0.0208900
      10.6678       2.1506488    0.0208372
      10.6710       2.1491444    0.0207848
      10.6742       2.1476450    0.0207329
      10.6774       2.1461501    0.0206814
      10.6806       2.1446595    0.0206304
      10.6838       2.1431737    0.0205797
      10.6870       2.1416922    0.0205295
      10.6902       2.1402156    0.0204797
      10.6934       2.1387424    0.0204303
      10.6966       2.1372738    0.0203814
      10.6998       2.1358092    0.0203328
      10.7030       2.1343496    0.0202846
      10.7062       2.1328931    0.0202368
      10.7094       2.1314416    0.0201895
      10.7126       2.1299946    0.0201425
      10.7158       2.1285505    0.0200959
      10.7190       2.1271119    0.0200498
      10.7222       2.1256769    0.0200040
      10.7254       2.1242459    0.0199586
      10.7286       2.1228178    0.0199136
      10.7318       2.1213946    0.0198690
      10.7350       2.1199753    0.0198248
      10.7382       2.1185601    0.0197809
      10.7414       2.1171484    0.0197374
      10.7446       2.1157405    0.0196943
      10.7478       2.1143370    0.0196516
      10.7510       2.1129360    0.0196092
      10.7542       2.1115394    0.0195673
      10.7574       2.1101468    0.0195257
      10.7606       2.1087573    0.0194844
      10.7638       2.1073713    0.0194435
      10.7670       2.1059897    0.0194030
      10.7702       2.1046116    0.0193628
      10.7734       2.1032357    0.0193230
      10.7766       2.1018651    0.0192836
      10.7798       2.1004970    0.0192445
      10.7830       2.0991325    0.0192058
      10.7862       2.0977709    0.0191674
      10.7894       2.0964136    0.0191294
      10.7926       2.0950592    0.0190917
      10.7958       2.0937080    0.0190543
      10.7990       2.0923607    0.0190174
      10.8022       2.0910165    0.0189807
      10.8054       2.0896754    0.0189444
      10.8086       2.0883372    0.0189085
      10.8118       2.0870023    0.0188728
      10.8150       2.0856707    0.0188376
      10.8182       2.0843425    0.0188026
      10.8214       2.0830164    0.0187680
      10.8246       2.0816944    0.0187337
      10.8278       2.0803757    0.0186998
      10.8310       2.0790591    0.0186662
      10.8342       2.0777462    0.0186329
      10.8374       2.0764360    0.0185999
      10.8406       2.0751286    0.0185673
      10.8438       2.0738237    0.0185350
      10.8470       2.0725222    0.0185030
      10.8502       2.0712237    0.0184714
      10.8534       2.0699282    0.0184400
      10.8566       2.0686347    0.0184090
      10.8598       2.0673449    0.0183783
      10.8630       2.0660577    0.0183480
      10.8662       2.0647726    0.0183179
      10.8694       2.0634909    0.0182882
      10.8726       2.0622113    0.0182588
      10.8758       2.0609345    0.0182297
      10.8790       2.0596602    0.0182009
      10.8822       2.0583887    0.0181724
      10.8854       2.0571203    0.0181442
      10.8886       2.0558538    0.0181164
      10.8918       2.0545900    0.0180888
      10.8950       2.0533290    0.0180616
      10.8982       2.0520701    0.0180347
      10.9014       2.0508134    0.0180081
      10.9046       2.0495594    0.0179817
      10.9078       2.0483079    0.0179557
      10.9110       2.0470588    0.0179300
      10.9142       2.0458117    0.0179046
      10.9174       2.0445676    0.0178796
      10.9206       2.0433259    0.0178548
      10.9238       2.0420856    0.0178303
      10.9270       2.0408478    0.0178061
      10.9302       2.0396128    0.0177822
      10.9334       2.0383794    0.0177586
      10.9366       2.0371485    0.0177354
      10.9398       2.0359192    0.0177124
      10.9430       2.0346930    0.0176897
      10.9462       2.0334685    0.0176673
      10.9494       2.0322461    0.0176452
      10.9526       2.0310261    0.0176234
      10.9558       2.0298073    0.0176019
      10.9590       2.0285912    0.0175807
      10.9622       2.0273764    0.0175598
      10.9654       2.0261641    0.0175392
      10.9686       2.0249538    0.0175189
      10.9718       2.0237455    0.0174989
      10.9750       2.0225389    0.0174792
      10.9782       2.0213344    0.0174598
      10.9814       2.0201321    0.0174406
      10.9846       2.0189307    0.0174218
