

Wavelength [microns]  Re(m)       Im(m)
      31.6555       2.6833229    0.0279967
      31.6587       2.6829743    0.0279659
      31.6619       2.6826260    0.0279351
      31.6651       2.6822784    0.0279044
      31.6683       2.6819305    0.0278738
      31.6715       2.6815836    0.0278432
      31.6747       2.6812372    0.0278127
      31.6779       2.6808915    0.0277822
      31.6811       2.6805458    0.0277518
      31.6843       2.6802006    0.0277214
      31.6875       2.6798561    0.0276912
      31.6907       2.6795115    0.0276609
      31.6939       2.6791677    0.0276308
      31.6971       2.6788247    0.0276007
      31.7003       2.6784818    0.0275706
      31.7035       2.6781394    0.0275406
      31.7067       2.6777971    0.0275107
      31.7099       2.6774557    0.0274808
      31.7131       2.6771145    0.0274510
      31.7163       2.6767735    0.0274212
      31.7195       2.6764331    0.0273915
      31.7227       2.6760936    0.0273619
      31.7259       2.6757541    0.0273323
      31.7291       2.6754153    0.0273028
      31.7323       2.6750770    0.0272733
      31.7355       2.6747386    0.0272439
      31.7387       2.6744008    0.0272146
      31.7419       2.6740637    0.0271853
      31.7451       2.6737268    0.0271560
      31.7483       2.6733906    0.0271269
      31.7515       2.6730549    0.0270977
      31.7547       2.6727192    0.0270687
      31.7579       2.6723843    0.0270397
      31.7611       2.6720493    0.0270107
      31.7643       2.6717150    0.0269818
      31.7675       2.6713812    0.0269529
      31.7707       2.6710479    0.0269242
      31.7739       2.6707151    0.0268955
      31.7771       2.6703825    0.0268668
      31.7803       2.6700504    0.0268381
      31.7835       2.6697190    0.0268096
      31.7867       2.6693873    0.0267810
      31.7899       2.6690564    0.0267526
      31.7931       2.6687260    0.0267242
      31.7963       2.6683958    0.0266958
      31.7995       2.6680663    0.0266675
      31.8027       2.6677370    0.0266393
      31.8059       2.6674082    0.0266111
      31.8091       2.6670802    0.0265830
      31.8123       2.6667521    0.0265549
      31.8155       2.6664248    0.0265269
      31.8187       2.6660974    0.0264989
      31.8219       2.6657705    0.0264710
      31.8251       2.6654441    0.0264431
      31.8283       2.6651182    0.0264153
      31.8315       2.6647928    0.0263876
      31.8347       2.6644678    0.0263599
      31.8379       2.6641433    0.0263322
      31.8411       2.6638186    0.0263046
      31.8443       2.6634948    0.0262771
      31.8475       2.6631715    0.0262496
      31.8507       2.6628482    0.0262221
      31.8539       2.6625259    0.0261947
      31.8571       2.6622033    0.0261674
      31.8603       2.6618812    0.0261401
      31.8635       2.6615601    0.0261129
      31.8667       2.6612389    0.0260857
      31.8699       2.6609182    0.0260585
      31.8731       2.6605980    0.0260315
      31.8763       2.6602781    0.0260044
      31.8795       2.6599584    0.0259774
      31.8827       2.6596396    0.0259505
      31.8859       2.6593206    0.0259236
      31.8891       2.6590025    0.0258968
      31.8923       2.6586845    0.0258700
      31.8955       2.6583672    0.0258433
      31.8987       2.6580501    0.0258166
      31.9019       2.6577332    0.0257900
      31.9051       2.6574166    0.0257634
      31.9083       2.6571009    0.0257369
      31.9115       2.6567850    0.0257104
      31.9147       2.6564701    0.0256840
      31.9179       2.6561551    0.0256576
      31.9211       2.6558409    0.0256313
      31.9243       2.6555271    0.0256050
      31.9275       2.6552134    0.0255788
      31.9307       2.6549001    0.0255526
      31.9339       2.6545870    0.0255264
      31.9371       2.6542747    0.0255003
      31.9403       2.6539624    0.0254743
      31.9435       2.6536508    0.0254483
      31.9467       2.6533391    0.0254224
      31.9499       2.6530282    0.0253965
      31.9531       2.6527176    0.0253706
      31.9563       2.6524076    0.0253448
      31.9595       2.6520977    0.0253191
      31.9627       2.6517885    0.0252934
      31.9659       2.6514792    0.0252677
      31.9691       2.6511705    0.0252421
      31.9723       2.6508622    0.0252165
      31.9755       2.6505542    0.0251910
      31.9787       2.6502464    0.0251655
      31.9819       2.6499393    0.0251401
      31.9851       2.6496325    0.0251147
      31.9883       2.6493261    0.0250894
      31.9915       2.6490200    0.0250641
      31.9947       2.6487143    0.0250389
      31.9979       2.6484087    0.0250137
      32.0011       2.6481040    0.0249886
      32.0043       2.6477990    0.0249635
      32.0075       2.6474950    0.0249384
      32.0107       2.6471910    0.0249134
      32.0139       2.6468875    0.0248885
      32.0171       2.6465843    0.0248635
      32.0203       2.6462812    0.0248386
      32.0235       2.6459789    0.0248138
      32.0267       2.6456766    0.0247890
      32.0299       2.6453753    0.0247643
      32.0331       2.6450737    0.0247396
      32.0363       2.6447728    0.0247150
      32.0395       2.6444721    0.0246904
      32.0427       2.6441722    0.0246659
      32.0459       2.6438718    0.0246413
      32.0491       2.6435728    0.0246169
      32.0523       2.6432729    0.0245924
      32.0555       2.6429746    0.0245681
      32.0587       2.6426756    0.0245437
      32.0619       2.6423779    0.0245194
      32.0651       2.6420796    0.0244952
      32.0683       2.6417825    0.0244710
      32.0715       2.6414852    0.0244468
      32.0747       2.6411886    0.0244227
      32.0779       2.6408920    0.0243986
      32.0811       2.6405962    0.0243746
      32.0843       2.6403008    0.0243506
      32.0875       2.6400051    0.0243267
      32.0907       2.6397099    0.0243028
      32.0939       2.6394155    0.0242789
      32.0971       2.6391215    0.0242551
      32.1003       2.6388271    0.0242313
      32.1035       2.6385341    0.0242076
      32.1067       2.6382406    0.0241839
      32.1099       2.6379476    0.0241603
      32.1131       2.6376545    0.0241366
      32.1163       2.6373630    0.0241131
      32.1195       2.6370707    0.0240896
      32.1227       2.6367795    0.0240661
      32.1259       2.6364882    0.0240427
      32.1291       2.6361976    0.0240193
      32.1323       2.6359067    0.0239959
      32.1355       2.6356168    0.0239726
      32.1387       2.6353271    0.0239493
      32.1419       2.6350372    0.0239261
      32.1451       2.6347482    0.0239029
      32.1483       2.6344593    0.0238798
      32.1515       2.6341708    0.0238566
      32.1547       2.6338825    0.0238336
      32.1579       2.6335952    0.0238106
      32.1611       2.6333075    0.0237876
      32.1643       2.6330209    0.0237647
      32.1675       2.6327331    0.0237417
      32.1707       2.6324472    0.0237189
      32.1739       2.6321607    0.0236961
      32.1771       2.6318753    0.0236733
      32.1803       2.6315894    0.0236505
      32.1835       2.6313047    0.0236279
      32.1867       2.6310198    0.0236052
      32.1899       2.6307354    0.0235826
      32.1931       2.6304512    0.0235600
      32.1963       2.6301672    0.0235374
      32.1995       2.6298840    0.0235149
      32.2027       2.6296005    0.0234925
      32.2059       2.6293178    0.0234700
      32.2091       2.6290352    0.0234476
      32.2123       2.6287534    0.0234253
      32.2155       2.6284714    0.0234030
      32.2187       2.6281898    0.0233807
      32.2219       2.6279080    0.0233585
      32.2251       2.6276278    0.0233363
      32.2283       2.6273468    0.0233141
      32.2315       2.6270669    0.0232920
      32.2347       2.6267867    0.0232699
      32.2379       2.6265073    0.0232479
      32.2411       2.6262279    0.0232259
      32.2443       2.6259489    0.0232040
      32.2475       2.6256702    0.0231820
      32.2507       2.6253920    0.0231602
      32.2539       2.6251140    0.0231383
      32.2571       2.6248364    0.0231165
      32.2603       2.6245589    0.0230947
      32.2635       2.6242816    0.0230730
      32.2667       2.6240048    0.0230513
      32.2699       2.6237285    0.0230296
      32.2731       2.6234527    0.0230080
      32.2763       2.6231766    0.0229864
      32.2795       2.6229014    0.0229649
      32.2827       2.6226258    0.0229433
      32.2859       2.6223512    0.0229219
      32.2891       2.6220763    0.0229004
      32.2923       2.6218023    0.0228791
      32.2955       2.6215279    0.0228577
      32.2987       2.6212547    0.0228364
      32.3019       2.6209815    0.0228151
      32.3051       2.6207087    0.0227938
      32.3083       2.6204357    0.0227726
      32.3115       2.6201632    0.0227514
      32.3147       2.6198914    0.0227303
      32.3179       2.6196196    0.0227092
      32.3211       2.6193480    0.0226881
      32.3243       2.6190770    0.0226670
      32.3275       2.6188064    0.0226461
      32.3307       2.6185353    0.0226251
      32.3339       2.6182654    0.0226042
      32.3371       2.6179948    0.0225832
      32.3403       2.6177256    0.0225624
      32.3435       2.6174560    0.0225415
      32.3467       2.6171873    0.0225208
      32.3499       2.6169183    0.0225000
      32.3531       2.6166503    0.0224793
      32.3563       2.6163819    0.0224586
      32.3595       2.6161141    0.0224380
      32.3627       2.6158466    0.0224173
      32.3659       2.6155794    0.0223968
      32.3691       2.6153123    0.0223762
      32.3723       2.6150455    0.0223557
      32.3755       2.6147792    0.0223352
      32.3787       2.6145134    0.0223148
      32.3819       2.6142473    0.0222944
      32.3851       2.6139820    0.0222740
      32.3883       2.6137171    0.0222537
      32.3915       2.6134520    0.0222334
      32.3947       2.6131878    0.0222131
      32.3979       2.6129229    0.0221928
      32.4011       2.6126592    0.0221727
      32.4043       2.6123953    0.0221525
      32.4075       2.6121321    0.0221324
      32.4107       2.6118689    0.0221122
      32.4139       2.6116061    0.0220922
      32.4171       2.6113436    0.0220722
      32.4203       2.6110814    0.0220522
      32.4235       2.6108193    0.0220322
      32.4267       2.6105576    0.0220122
      32.4299       2.6102965    0.0219924
      32.4331       2.6100352    0.0219725
      32.4363       2.6097744    0.0219527
      32.4395       2.6095138    0.0219328
      32.4427       2.6092536    0.0219131
      32.4459       2.6089935    0.0218933
      32.4491       2.6087341    0.0218737
      32.4523       2.6084747    0.0218540
      32.4555       2.6082160    0.0218344
      32.4587       2.6079564    0.0218147
      32.4619       2.6076982    0.0217951
      32.4651       2.6074398    0.0217756
      32.4683       2.6071820    0.0217561
      32.4715       2.6069243    0.0217366
      32.4747       2.6066670    0.0217172
      32.4779       2.6064100    0.0216978
      32.4811       2.6061532    0.0216784
      32.4843       2.6058965    0.0216590
      32.4875       2.6056404    0.0216397
      32.4907       2.6053843    0.0216204
      32.4939       2.6051285    0.0216012
      32.4972       2.6048729    0.0215820
      32.5004       2.6046178    0.0215628
      32.5035       2.6043632    0.0215436
      32.5068       2.6041083    0.0215245
      32.5099       2.6038544    0.0215054
      32.5132       2.6035998    0.0214863
      32.5163       2.6033463    0.0214673
      32.5196       2.6030924    0.0214483
      32.5228       2.6028397    0.0214293
      32.5260       2.6025863    0.0214104
      32.5292       2.6023338    0.0213915
      32.5324       2.6020815    0.0213726
      32.5356       2.6018293    0.0213537
      32.5388       2.6015778    0.0213349
      32.5420       2.6013260    0.0213161
      32.5452       2.6010745    0.0212974
      32.5484       2.6008236    0.0212786
      32.5516       2.6005728    0.0212599
      32.5548       2.6003220    0.0212413
      32.5580       2.6000717    0.0212226
      32.5612       2.5998218    0.0212040
      32.5644       2.5995724    0.0211855
      32.5676       2.5993228    0.0211669
      32.5708       2.5990736    0.0211484
      32.5740       2.5988245    0.0211299
      32.5772       2.5985763    0.0211115
      32.5804       2.5983276    0.0210930
      32.5836       2.5980797    0.0210746
      32.5868       2.5978317    0.0210563
      32.5900       2.5975842    0.0210379
      32.5932       2.5973370    0.0210196
      32.5964       2.5970900    0.0210014
      32.5996       2.5968430    0.0209831
      32.6028       2.5965965    0.0209649
      32.6060       2.5963504    0.0209467
      32.6092       2.5961041    0.0209285
      32.6124       2.5958586    0.0209104
      32.6156       2.5956130    0.0208923
      32.6188       2.5953681    0.0208742
      32.6220       2.5951228    0.0208562
      32.6252       2.5948784    0.0208382
      32.6284       2.5946336    0.0208202
      32.6316       2.5943897    0.0208022
      32.6348       2.5941453    0.0207843
      32.6380       2.5939021    0.0207664
      32.6412       2.5936584    0.0207485
      32.6444       2.5934155    0.0207307
      32.6476       2.5931728    0.0207129
      32.6508       2.5929298    0.0206951
      32.6540       2.5926876    0.0206773
      32.6572       2.5924454    0.0206596
      32.6604       2.5922039    0.0206419
      32.6636       2.5919619    0.0206242
      32.6668       2.5917208    0.0206066
      32.6700       2.5914795    0.0205890
      32.6732       2.5912385    0.0205713
      32.6764       2.5909979    0.0205538
      32.6796       2.5907578    0.0205363
      32.6828       2.5905178    0.0205188
      32.6860       2.5902781    0.0205013
      32.6892       2.5900381    0.0204838
      32.6924       2.5897989    0.0204664
      32.6956       2.5895596    0.0204490
      32.6988       2.5893211    0.0204317
      32.7020       2.5890822    0.0204143
      32.7052       2.5888441    0.0203970
      32.7084       2.5886061    0.0203797
      32.7116       2.5883682    0.0203624
      32.7148       2.5881307    0.0203452
      32.7180       2.5878932    0.0203280
      32.7212       2.5876560    0.0203108
      32.7244       2.5874193    0.0202937
      32.7276       2.5871828    0.0202765
      32.7308       2.5869462    0.0202594
      32.7340       2.5867105    0.0202424
      32.7372       2.5864742    0.0202253
      32.7404       2.5862389    0.0202083
      32.7436       2.5860033    0.0201913
      32.7468       2.5857687    0.0201744
      32.7500       2.5855331    0.0201574
      32.7532       2.5852988    0.0201405
      32.7564       2.5850639    0.0201236
      32.7596       2.5848300    0.0201067
      32.7628       2.5845964    0.0200899
      32.7660       2.5843625    0.0200731
      32.7692       2.5841291    0.0200563
      32.7724       2.5838959    0.0200396
      32.7756       2.5836630    0.0200228
      32.7788       2.5834301    0.0200061
      32.7820       2.5831978    0.0199894
      32.7852       2.5829654    0.0199728
      32.7884       2.5827336    0.0199562
      32.7916       2.5825016    0.0199396
      32.7948       2.5822704    0.0199230
      32.7980       2.5820389    0.0199064
      32.8012       2.5818081    0.0198899
      32.8044       2.5815768    0.0198734
      32.8076       2.5813468    0.0198569
      32.8108       2.5811162    0.0198405
      32.8140       2.5808861    0.0198241
      32.8172       2.5806561    0.0198077
      32.8204       2.5804267    0.0197913
      32.8236       2.5801973    0.0197750
      32.8268       2.5799685    0.0197587
      32.8300       2.5797391    0.0197423
      32.8332       2.5795107    0.0197261
      32.8364       2.5792823    0.0197098
      32.8396       2.5790539    0.0196936
      32.8428       2.5788260    0.0196774
      32.8460       2.5785978    0.0196612
      32.8492       2.5783708    0.0196451
      32.8524       2.5781434    0.0196290
      32.8556       2.5779164    0.0196129
      32.8588       2.5776894    0.0195968
      32.8620       2.5774629    0.0195808
      32.8652       2.5772362    0.0195647
      32.8684       2.5770099    0.0195487
      32.8716       2.5767841    0.0195327
      32.8748       2.5765586    0.0195168
      32.8780       2.5763335    0.0195009
      32.8812       2.5761080    0.0194850
      32.8844       2.5758829    0.0194691
      32.8876       2.5756583    0.0194532
      32.8908       2.5754335    0.0194374
      32.8940       2.5752091    0.0194216
      32.8972       2.5749855    0.0194058
      32.9004       2.5747612    0.0193900
      32.9036       2.5745378    0.0193743
      32.9068       2.5743144    0.0193586
      32.9100       2.5740914    0.0193429
      32.9132       2.5738680    0.0193272
      32.9164       2.5736456    0.0193116
      32.9196       2.5734227    0.0192960
      32.9228       2.5732007    0.0192804
      32.9260       2.5729783    0.0192648
      32.9292       2.5727565    0.0192493
      32.9324       2.5725348    0.0192337
      32.9356       2.5723135    0.0192182
      32.9388       2.5720923    0.0192028
      32.9420       2.5718715    0.0191873
      32.9452       2.5716507    0.0191719
      32.9484       2.5714302    0.0191565
      32.9516       2.5712101    0.0191411
      32.9548       2.5709898    0.0191257
      32.9580       2.5707698    0.0191104
      32.9612       2.5705502    0.0190951
      32.9644       2.5703311    0.0190798
      32.9676       2.5701118    0.0190645
      32.9708       2.5698929    0.0190493
      32.9740       2.5696738    0.0190341
      32.9772       2.5694554    0.0190189
      32.9804       2.5692368    0.0190037
      32.9836       2.5690188    0.0189885
      32.9868       2.5688007    0.0189734
      32.9900       2.5685835    0.0189583
      32.9932       2.5683661    0.0189432
      32.9964       2.5681486    0.0189281
      32.9996       2.5679317    0.0189131
      33.0028       2.5677147    0.0188981
      33.0060       2.5674980    0.0188831
      33.0092       2.5672815    0.0188681
      33.0124       2.5670655    0.0188531
      33.0156       2.5668495    0.0188382
      33.0188       2.5666339    0.0188233
      33.0220       2.5664182    0.0188084
      33.0252       2.5662031    0.0187935
      33.0284       2.5659878    0.0187787
      33.0316       2.5657730    0.0187639
      33.0348       2.5655582    0.0187491
      33.0380       2.5653439    0.0187343
      33.0412       2.5651293    0.0187195
      33.0444       2.5649154    0.0187048
      33.0476       2.5647013    0.0186901
      33.0508       2.5644882    0.0186754
      33.0540       2.5642743    0.0186607
      33.0572       2.5640612    0.0186461
      33.0604       2.5638483    0.0186314
      33.0636       2.5636353    0.0186168
      33.0668       2.5634229    0.0186023
      33.0700       2.5632102    0.0185877
      33.0732       2.5629983    0.0185732
      33.0764       2.5627861    0.0185586
      33.0796       2.5625749    0.0185441
      33.0828       2.5623627    0.0185296
      33.0860       2.5621517    0.0185152
      33.0892       2.5619402    0.0185008
      33.0924       2.5617297    0.0184864
      33.0956       2.5615187    0.0184719
      33.0988       2.5613081    0.0184576
      33.1020       2.5610976    0.0184432
      33.1052       2.5608878    0.0184289
      33.1084       2.5606775    0.0184146
      33.1116       2.5604682    0.0184003
      33.1148       2.5602586    0.0183860
      33.1180       2.5600493    0.0183718
      33.1212       2.5598402    0.0183576
      33.1244       2.5596313    0.0183433
      33.1276       2.5594225    0.0183292
      33.1308       2.5592141    0.0183150
      33.1340       2.5590060    0.0183009
      33.1372       2.5587976    0.0182867
      33.1404       2.5585899    0.0182726
      33.1436       2.5583823    0.0182585
      33.1468       2.5581748    0.0182445
      33.1500       2.5579672    0.0182304
      33.1532       2.5577605    0.0182164
      33.1564       2.5575533    0.0182024
      33.1596       2.5573466    0.0181884
      33.1628       2.5571399    0.0181744
      33.1660       2.5569341    0.0181605
      33.1692       2.5567279    0.0181466
      33.1724       2.5565219    0.0181327
      33.1756       2.5563164    0.0181188
      33.1788       2.5561106    0.0181050
      33.1820       2.5559053    0.0180911
      33.1852       2.5557003    0.0180773
      33.1884       2.5554955    0.0180635
      33.1916       2.5552907    0.0180497
      33.1948       2.5550861    0.0180359
      33.1980       2.5548816    0.0180222
      33.2012       2.5546777    0.0180085
      33.2044       2.5544739    0.0179948
      33.2076       2.5542703    0.0179811
      33.2108       2.5540662    0.0179674
      33.2140       2.5538630    0.0179538
      33.2172       2.5536599    0.0179401
      33.2204       2.5534570    0.0179266
      33.2236       2.5532541    0.0179129
      33.2268       2.5530517    0.0178994
      33.2300       2.5528491    0.0178858
      33.2332       2.5526469    0.0178723
      33.2364       2.5524449    0.0178588
      33.2396       2.5522430    0.0178453
      33.2428       2.5520415    0.0178318
      33.2460       2.5518403    0.0178184
      33.2492       2.5516391    0.0178050
      33.2524       2.5514379    0.0177915
      33.2556       2.5512371    0.0177781
      33.2588       2.5510364    0.0177648
      33.2620       2.5508358    0.0177514
      33.2652       2.5506356    0.0177381
      33.2684       2.5504358    0.0177248
      33.2716       2.5502355    0.0177114
      33.2748       2.5500360    0.0176982
      33.2780       2.5498364    0.0176849
      33.2812       2.5496371    0.0176717
      33.2844       2.5494382    0.0176584
      33.2876       2.5492389    0.0176452
      33.2908       2.5490401    0.0176320
      33.2940       2.5488415    0.0176189
      33.2972       2.5486431    0.0176057
      33.3004       2.5484447    0.0175926
      33.3036       2.5482471    0.0175795
      33.3068       2.5480490    0.0175664
      33.3100       2.5478513    0.0175533
      33.3132       2.5476539    0.0175402
      33.3164       2.5474567    0.0175272
      33.3196       2.5472593    0.0175141
      33.3228       2.5470629    0.0175012
      33.3260       2.5468659    0.0174882
      33.3292       2.5466695    0.0174752
      33.3324       2.5464728    0.0174622
      33.3356       2.5462770    0.0174493
      33.3388       2.5460806    0.0174364
      33.3420       2.5458848    0.0174235
      33.3452       2.5456893    0.0174106
      33.3484       2.5454941    0.0173978
      33.3516       2.5452986    0.0173849
      33.3548       2.5451033    0.0173721
      33.3580       2.5449088    0.0173593
      33.3612       2.5447140    0.0173465
      33.3644       2.5445194    0.0173337
      33.3676       2.5443251    0.0173210
      33.3708       2.5441310    0.0173082
      33.3740       2.5439367    0.0172955
      33.3772       2.5437431    0.0172828
      33.3804       2.5435493    0.0172701
      33.3836       2.5433562    0.0172575
      33.3868       2.5431623    0.0172448
      33.3900       2.5429697    0.0172322
      33.3932       2.5427766    0.0172195
      33.3964       2.5425839    0.0172070
      33.3996       2.5423915    0.0171944
      33.4028       2.5421991    0.0171818
      33.4060       2.5420067    0.0171693
      33.4092       2.5418148    0.0171568
      33.4124       2.5416229    0.0171442
      33.4156       2.5414310    0.0171317
      33.4188       2.5412397    0.0171193
      33.4220       2.5410480    0.0171068
      33.4252       2.5408573    0.0170944
      33.4284       2.5406661    0.0170819
      33.4316       2.5404756    0.0170695
      33.4348       2.5402846    0.0170571
      33.4380       2.5400941    0.0170448
      33.4412       2.5399039    0.0170324
      33.4444       2.5397141    0.0170201
      33.4476       2.5395238    0.0170078
      33.4508       2.5393343    0.0169955
      33.4540       2.5391445    0.0169831
      33.4572       2.5389555    0.0169709
      33.4604       2.5387659    0.0169586
      33.4636       2.5385771    0.0169464
      33.4668       2.5383880    0.0169342
      33.4700       2.5381997    0.0169220
      33.4732       2.5380108    0.0169098
      33.4764       2.5378222    0.0168976
      33.4796       2.5376344    0.0168855
      33.4828       2.5374463    0.0168733
      33.4860       2.5372586    0.0168612
      33.4893       2.5370708    0.0168491
      33.4924       2.5368834    0.0168370
      33.4957       2.5366960    0.0168249
      33.4988       2.5365088    0.0168129
      33.5021       2.5363214    0.0168008
      33.5052       2.5361350    0.0167888
      33.5085       2.5359480    0.0167768
      33.5117       2.5357618    0.0167648
      33.5149       2.5355756    0.0167528
      33.5181       2.5353892    0.0167409
      33.5213       2.5352032    0.0167289
      33.5245       2.5350175    0.0167170
      33.5277       2.5348318    0.0167051
      33.5309       2.5346465    0.0166932
      33.5341       2.5344613    0.0166813
      33.5373       2.5342758    0.0166694
      33.5405       2.5340908    0.0166576
      33.5437       2.5339062    0.0166458
      33.5469       2.5337219    0.0166340
      33.5501       2.5335371    0.0166221
      33.5533       2.5333529    0.0166104
      33.5565       2.5331686    0.0165986
      33.5597       2.5329850    0.0165868
      33.5629       2.5328007    0.0165751
      33.5661       2.5326171    0.0165634
      33.5693       2.5324337    0.0165517
      33.5725       2.5322504    0.0165400
      33.5757       2.5320673    0.0165283
      33.5789       2.5318844    0.0165167
      33.5821       2.5317016    0.0165050
      33.5853       2.5315187    0.0164934
      33.5885       2.5313363    0.0164818
      33.5917       2.5311539    0.0164702
      33.5949       2.5309718    0.0164586
      33.5981       2.5307899    0.0164470
      33.6013       2.5306082    0.0164355
      33.6045       2.5304260    0.0164239
      33.6077       2.5302451    0.0164124
      33.6109       2.5300634    0.0164009
      33.6141       2.5298824    0.0163894
      33.6173       2.5297012    0.0163779
      33.6205       2.5295205    0.0163665
      33.6237       2.5293396    0.0163550
      33.6269       2.5291595    0.0163436
      33.6301       2.5289791    0.0163322
      33.6333       2.5287986    0.0163208
      33.6365       2.5286186    0.0163094
      33.6397       2.5284388    0.0162981
      33.6429       2.5282590    0.0162867
      33.6461       2.5280795    0.0162754
      33.6493       2.5279000    0.0162641
      33.6525       2.5277207    0.0162527
      33.6557       2.5275416    0.0162414
      33.6589       2.5273626    0.0162302
      33.6621       2.5271840    0.0162189
      33.6653       2.5270052    0.0162077
      33.6685       2.5268266    0.0161964
      33.6717       2.5266483    0.0161852
      33.6749       2.5264704    0.0161740
      33.6781       2.5262923    0.0161628
      33.6813       2.5261147    0.0161516
      33.6845       2.5259366    0.0161405
      33.6877       2.5257595    0.0161293
      33.6909       2.5255821    0.0161182
      33.6941       2.5254047    0.0161071
      33.6973       2.5252278    0.0160960
      33.7005       2.5250509    0.0160849
      33.7037       2.5248737    0.0160738
      33.7069       2.5246973    0.0160628
      33.7101       2.5245209    0.0160517
      33.7133       2.5243444    0.0160407
      33.7165       2.5241685    0.0160297
      33.7197       2.5239923    0.0160187
      33.7229       2.5238168    0.0160077
      33.7261       2.5236411    0.0159967
      33.7293       2.5234656    0.0159858
      33.7325       2.5232904    0.0159748
      33.7357       2.5231152    0.0159639
      33.7389       2.5229399    0.0159530
      33.7421       2.5227652    0.0159421
      33.7453       2.5225904    0.0159312
      33.7485       2.5224159    0.0159203
      33.7517       2.5222414    0.0159095
      33.7549       2.5220671    0.0158986
      33.7581       2.5218930    0.0158878
      33.7613       2.5217192    0.0158770
      33.7645       2.5215452    0.0158662
      33.7677       2.5213714    0.0158554
      33.7709       2.5211978    0.0158446
      33.7741       2.5210247    0.0158338
      33.7773       2.5208514    0.0158231
      33.7805       2.5206783    0.0158124
      33.7837       2.5205054    0.0158017
      33.7869       2.5203326    0.0157909
      33.7901       2.5201600    0.0157803
      33.7933       2.5199876    0.0157696
      33.7965       2.5198152    0.0157589
      33.7997       2.5196431    0.0157483
      33.8029       2.5194712    0.0157376
      33.8061       2.5192995    0.0157270
      33.8093       2.5191276    0.0157164
      33.8125       2.5189559    0.0157058
      33.8157       2.5187845    0.0156952
      33.8189       2.5186131    0.0156846
      33.8221       2.5184419    0.0156741
      33.8253       2.5182710    0.0156635
      33.8285       2.5181005    0.0156530
      33.8317       2.5179298    0.0156425
      33.8349       2.5177591    0.0156320
      33.8381       2.5175886    0.0156215
      33.8413       2.5174186    0.0156110
      33.8445       2.5172486    0.0156006
      33.8477       2.5170786    0.0155901
      33.8509       2.5169089    0.0155797
      33.8541       2.5167389    0.0155693
      33.8573       2.5165696    0.0155589
      33.8605       2.5164001    0.0155485
      33.8637       2.5162308    0.0155381
      33.8669       2.5160618    0.0155277
      33.8701       2.5158932    0.0155174
      33.8733       2.5157244    0.0155070
      33.8765       2.5155556    0.0154967
      33.8797       2.5153871    0.0154864
      33.8829       2.5152185    0.0154761
      33.8861       2.5150504    0.0154658
      33.8893       2.5148823    0.0154555
      33.8925       2.5147147    0.0154453
      33.8957       2.5145469    0.0154350
      33.8989       2.5143793    0.0154248
      33.9021       2.5142117    0.0154145
      33.9053       2.5140445    0.0154043
      33.9085       2.5138769    0.0153941
      33.9117       2.5137100    0.0153840
      33.9149       2.5135429    0.0153738
      33.9181       2.5133765    0.0153636
      33.9213       2.5132098    0.0153535
      33.9245       2.5130432    0.0153433
      33.9277       2.5128767    0.0153332
      33.9309       2.5127106    0.0153231
      33.9341       2.5125444    0.0153130
      33.9373       2.5123787    0.0153029
      33.9405       2.5122128    0.0152929
      33.9437       2.5120473    0.0152828
      33.9469       2.5118818    0.0152728
      33.9501       2.5117164    0.0152627
      33.9533       2.5115514    0.0152527
      33.9565       2.5113859    0.0152427
      33.9597       2.5112212    0.0152327
      33.9629       2.5110564    0.0152227
      33.9661       2.5108919    0.0152128
      33.9693       2.5107272    0.0152028
      33.9725       2.5105629    0.0151929
      33.9757       2.5103986    0.0151829
      33.9789       2.5102346    0.0151730
      33.9821       2.5100706    0.0151631
      33.9853       2.5099068    0.0151532
      33.9885       2.5097430    0.0151433
      33.9917       2.5095794    0.0151334
      33.9949       2.5094161    0.0151236
      33.9981       2.5092528    0.0151137
      34.0013       2.5090897    0.0151039
      34.0045       2.5089264    0.0150941
      34.0077       2.5087640    0.0150843
      34.0109       2.5086012    0.0150745
      34.0141       2.5084383    0.0150647
      34.0173       2.5082760    0.0150549
      34.0205       2.5081139    0.0150452
      34.0237       2.5079515    0.0150354
      34.0269       2.5077896    0.0150257
      34.0301       2.5076275    0.0150159
      34.0333       2.5074656    0.0150062
      34.0365       2.5073042    0.0149965
      34.0397       2.5071428    0.0149868
      34.0429       2.5069814    0.0149772
      34.0461       2.5068202    0.0149675
      34.0493       2.5066588    0.0149578
      34.0525       2.5064979    0.0149482
      34.0557       2.5063372    0.0149386
      34.0589       2.5061765    0.0149289
      34.0621       2.5060158    0.0149193
      34.0653       2.5058556    0.0149098
      34.0685       2.5056953    0.0149002
      34.0717       2.5055351    0.0148906
      34.0749       2.5053751    0.0148810
      34.0781       2.5052152    0.0148715
      34.0813       2.5050554    0.0148620
      34.0845       2.5048954    0.0148524
      34.0877       2.5047362    0.0148429
      34.0909       2.5045767    0.0148334
      34.0941       2.5044179    0.0148239
      34.0973       2.5042586    0.0148145
      34.1005       2.5040998    0.0148050
      34.1037       2.5039408    0.0147955
      34.1069       2.5037823    0.0147861
      34.1101       2.5036237    0.0147767
      34.1133       2.5034652    0.0147672
      34.1165       2.5033069    0.0147578
      34.1197       2.5031486    0.0147484
      34.1229       2.5029907    0.0147391
      34.1261       2.5028324    0.0147297
      34.1293       2.5026751    0.0147203
      34.1325       2.5025172    0.0147110
      34.1357       2.5023596    0.0147016
